tag,n,d,metric,filter,sel_target,sel_actual,cand,baseline,graph,mode,M,gamma,M_beta,ef,k,recall,qps,p50_us,p95_us,p99_us,max_us,mean_us,ndis,nodes_visited,first_hop,second_hop,sel_checks,accepted,rejected,hops,results_returned,build_ms,graph_bytes,avg_deg0,max_deg0
n100k_d128_l2,100000,128,l2,random,0.5000,0.5000,50000,B_std_acorn1,std,ACORN,16,1,32,500,10,0.9850,642.4,1516.38,1846.29,2521.75,2810.50,1556.57,1347,1243,12418,160599,173019,89175,83844,0,10,11604.8,14033032,24.6,32
n100k_d128_l2,100000,128,l2,random,0.5000,0.5000,50000,D_large24_standard,large,STANDARD,24,1,48,500,10,1.0000,2183.3,462.04,492.21,506.67,508.17,458.01,2079,2079,2079,0,2079,0,0,507,10,10822.2,20424136,30.6,48
n100k_d128_l2,100000,128,l2,random,0.5000,0.5000,50000,E_large24_acorn1,large,ACORN,24,1,48,500,10,0.9600,459.7,2164.54,2412.88,2665.33,2785.50,2175.48,1344,1211,15649,260445,276096,141929,134167,0,10,10822.2,20424136,30.6,48
n100k_d128_l2,100000,128,l2,random,0.5000,0.5000,50000,D_large48_standard,large,STANDARD,48,1,96,500,10,1.0000,2131.3,474.29,504.17,517.54,531.96,469.21,2168,2168,2168,0,2168,0,0,505,10,10314.6,39618184,36.1,96
n100k_d128_l2,100000,128,l2,random,0.5000,0.5000,50000,E_large48_acorn1,large,ACORN,48,1,96,500,10,1.0000,318.4,3131.96,3372.38,3414.62,3495.25,3141.10,1733,1531,19114,415180,434295,221947,212348,0,10,10314.6,39618184,36.1,96
n100k_d128_l2,100000,128,l2,random,0.5000,0.5000,50000,C_acorn_g4,acorn,ACORN,16,4,16,500,10,0.8210,1257.6,797.42,900.71,944.12,999.54,795.18,1110,1020,12268,41033,53302,27469,25832,0,10,12923.4,18532104,24.5,40
n100k_d128_l2,100000,128,l2,random,0.5000,0.5000,50000,C_acorn_g8,acorn,ACORN,16,8,16,500,10,0.8790,1248.3,804.21,880.54,917.29,1074.79,801.06,1115,1023,12357,41824,54183,27864,26319,0,10,20867.5,20264200,24.6,40
n100k_d128_l2,100000,128,l2,random,0.5000,0.5000,50000,C_acorn_g16,acorn,ACORN,16,16,16,500,10,0.9260,1219.0,801.58,926.54,1611.92,1668.38,820.35,1169,1077,12574,42518,55093,28395,26698,0,10,39343.5,23728392,24.6,40
n100k_d128_l2,100000,128,l2,random,0.5000,0.5000,50000,C_acorn_g32,acorn,ACORN,16,32,16,500,10,0.8570,1166.8,854.79,1031.17,1251.04,1280.12,857.03,1310,1229,12759,42807,55567,28617,26949,0,10,101521.7,30656776,24.6,40
n100k_d128_l2,100000,128,l2,random,0.5000,0.5000,50000,F_exact,exact,EXACT,16,0,0,0,100,1.0000,238.3,4270.79,4394.62,4415.50,4418.54,4196.83,50000,0,0,0,100000,0,0,0,100,0.0,0,0.0,0
n100k_d128_l2,100000,128,l2,random,0.5000,0.5000,50000,A_std_standard,std,STANDARD,16,1,32,50,100,0.7912,9661.0,97.79,144.21,174.17,402.38,103.51,1035,1035,1035,0,1035,0,0,59,100,11604.8,14033032,24.6,32
n100k_d128_l2,100000,128,l2,random,0.5000,0.5000,50000,B_std_acorn1,std,ACORN,16,1,32,50,100,0.8356,5162.6,189.08,263.83,352.08,383.92,193.70,1057,953,618,5315,5934,3054,2879,0,100,11604.8,14033032,24.6,32
n100k_d128_l2,100000,128,l2,random,0.5000,0.5000,50000,D_large24_standard,large,STANDARD,24,1,48,50,100,0.8627,9509.0,105.46,120.17,136.50,139.75,105.16,1218,1218,1218,0,1218,0,0,57,100,10822.2,20424136,30.6,48
n100k_d128_l2,100000,128,l2,random,0.5000,0.5000,50000,E_large24_acorn1,large,ACORN,24,1,48,50,100,0.9003,4282.2,234.79,284.96,293.75,357.33,233.53,1180,1047,913,11273,12188,6276,5911,0,100,10822.2,20424136,30.6,48
n100k_d128_l2,100000,128,l2,random,0.5000,0.5000,50000,D_large48_standard,large,STANDARD,48,1,96,50,100,0.9071,8789.9,114.96,126.46,132.46,142.46,113.77,1438,1438,1438,0,1438,0,0,56,100,10314.6,39618184,36.1,96
n100k_d128_l2,100000,128,l2,random,0.5000,0.5000,50000,E_large48_acorn1,large,ACORN,48,1,96,50,100,0.9900,2502.4,396.38,482.71,488.67,525.50,399.61,1453,1251,1591,31790,33382,17060,16322,0,100,10314.6,39618184,36.1,96
n100k_d128_l2,100000,128,l2,random,0.5000,0.5000,50000,C_acorn_g4,acorn,ACORN,16,4,16,50,100,0.7030,8384.5,122.58,141.33,196.71,208.08,119.27,707,616,1286,2454,3742,1911,1830,0,100,12923.4,18532104,24.5,40
n100k_d128_l2,100000,128,l2,random,0.5000,0.5000,50000,C_acorn_g8,acorn,ACORN,16,8,16,50,100,0.7476,8168.0,122.88,153.12,183.75,185.12,122.43,778,686,1274,2261,3537,1813,1723,0,100,20867.5,20264200,24.6,40
n100k_d128_l2,100000,128,l2,random,0.5000,0.5000,50000,C_acorn_g16,acorn,ACORN,16,16,16,50,100,0.7682,8108.6,123.96,139.29,168.62,189.50,123.33,773,681,1276,2293,3570,1828,1742,0,100,39343.5,23728392,24.6,40
n100k_d128_l2,100000,128,l2,random,0.5000,0.5000,50000,C_acorn_g32,acorn,ACORN,16,32,16,50,100,0.6785,7083.0,125.88,235.92,294.92,321.58,141.18,887,806,1388,2558,3947,2016,1931,0,100,101521.7,30656776,24.6,40
n100k_d128_l2,100000,128,l2,random,0.5000,0.5000,50000,A_std_standard,std,STANDARD,16,1,32,100,100,0.9349,7445.0,135.83,153.58,161.38,200.38,134.32,1455,1455,1455,0,1455,0,0,108,100,11604.8,14033032,24.6,32
n100k_d128_l2,100000,128,l2,random,0.5000,0.5000,50000,B_std_acorn1,std,ACORN,16,1,32,100,100,0.9439,2794.3,343.79,497.04,646.58,721.08,357.87,1246,1142,1903,21269,23173,11935,11238,0,100,11604.8,14033032,24.6,32
n100k_d128_l2,100000,128,l2,random,0.5000,0.5000,50000,D_large24_standard,large,STANDARD,24,1,48,100,100,0.9729,7014.6,144.04,160.75,173.75,192.67,142.56,1638,1638,1638,0,1638,0,0,107,100,10822.2,20424136,30.6,48
n100k_d128_l2,100000,128,l2,random,0.5000,0.5000,50000,E_large24_acorn1,large,ACORN,24,1,48,100,100,0.9399,2071.1,478.88,554.67,804.42,963.79,482.83,1253,1119,2641,40266,42909,22085,20824,0,100,10822.2,20424136,30.6,48
n100k_d128_l2,100000,128,l2,random,0.5000,0.5000,50000,D_large48_standard,large,STANDARD,48,1,96,100,100,0.9834,6578.4,153.46,171.50,183.67,196.83,152.01,1819,1819,1819,0,1819,0,0,106,100,10314.6,39618184,36.1,96
n100k_d128_l2,100000,128,l2,random,0.5000,0.5000,50000,E_large48_acorn1,large,ACORN,48,1,96,100,100,1.0000,1314.1,767.79,870.00,929.12,1072.83,760.98,1496,1293,3723,78515,82239,42027,40212,0,100,10314.6,39618184,36.1,96
n100k_d128_l2,100000,128,l2,random,0.5000,0.5000,50000,C_acorn_g4,acorn,ACORN,16,4,16,100,100,0.7853,5583.2,183.08,210.46,249.54,261.67,179.11,868,777,2445,5324,7770,3978,3792,0,100,12923.4,18532104,24.5,40
n100k_d128_l2,100000,128,l2,random,0.5000,0.5000,50000,C_acorn_g8,acorn,ACORN,16,8,16,100,100,0.8462,5438.2,181.00,232.50,257.71,371.92,183.88,973,881,2440,4800,7242,3711,3531,0,100,20867.5,20264200,24.6,40
n100k_d128_l2,100000,128,l2,random,0.5000,0.5000,50000,C_acorn_g16,acorn,ACORN,16,16,16,100,100,0.8791,5371.5,183.42,232.04,293.04,349.79,186.17,975,883,2445,4892,7338,3754,3584,0,100,39343.5,23728392,24.6,40
n100k_d128_l2,100000,128,l2,random,0.5000,0.5000,50000,C_acorn_g32,acorn,ACORN,16,32,16,100,100,0.7798,4858.1,192.33,309.62,322.96,339.71,205.84,1098,1017,2572,5130,7703,3939,3764,0,100,101521.7,30656776,24.6,40
n100k_d128_l2,100000,128,l2,random,0.5000,0.5000,50000,A_std_standard,std,STANDARD,16,1,32,250,100,0.9904,3975.1,257.04,279.83,288.88,349.25,251.56,1904,1904,1904,0,1904,0,0,258,100,11604.8,14033032,24.6,32
n100k_d128_l2,100000,128,l2,random,0.5000,0.5000,50000,B_std_acorn1,std,ACORN,16,1,32,250,100,0.9747,1146.7,842.25,1180.00,1374.96,2150.42,872.09,1319,1215,5964,75057,81022,41754,39268,0,100,11604.8,14033032,24.6,32
n100k_d128_l2,100000,128,l2,random,0.5000,0.5000,50000,D_large24_standard,large,STANDARD,24,1,48,250,100,0.9990,3842.3,259.71,292.62,342.42,353.96,260.26,2001,2001,2001,0,2001,0,0,257,100,10822.2,20424136,30.6,48
n100k_d128_l2,100000,128,l2,random,0.5000,0.5000,50000,E_large24_acorn1,large,ACORN,24,1,48,250,100,0.9600,808.5,1186.46,1689.83,1955.92,2638.75,1236.81,1305,1171,7694,125581,133276,68537,64739,0,100,10822.2,20424136,30.6,48
n100k_d128_l2,100000,128,l2,random,0.5000,0.5000,50000,D_large48_standard,large,STANDARD,48,1,96,250,100,0.9999,3691.9,269.79,307.46,364.79,390.62,270.87,2105,2105,2105,0,2105,0,0,255,100,10314.6,39618184,36.1,96
n100k_d128_l2,100000,128,l2,random,0.5000,0.5000,50000,E_large48_acorn1,large,ACORN,48,1,96,250,100,1.0000,572.2,1749.46,1935.62,2043.50,2188.54,1747.61,1586,1384,9727,209577,219306,112086,107219,0,100,10314.6,39618184,36.1,96
n100k_d128_l2,100000,128,l2,random,0.5000,0.5000,50000,C_acorn_g4,acorn,ACORN,16,4,16,250,100,0.8143,2423.4,415.88,491.21,531.00,537.46,412.64,1029,938,6120,17325,23446,12068,11377,0,100,12923.4,18532104,24.5,40
n100k_d128_l2,100000,128,l2,random,0.5000,0.5000,50000,C_acorn_g8,acorn,ACORN,16,8,16,250,100,0.8762,2369.1,426.04,498.25,584.75,659.12,422.09,1096,1004,6137,16781,22919,11770,11149,0,100,20867.5,20264200,24.6,40
n100k_d128_l2,100000,128,l2,random,0.5000,0.5000,50000,C_acorn_g16,acorn,ACORN,16,16,16,250,100,0.9192,2309.4,425.83,530.08,627.58,1217.00,433.01,1125,1033,6246,17146,23394,12020,11374,0,100,39343.5,23728392,24.6,40
n100k_d128_l2,100000,128,l2,random,0.5000,0.5000,50000,C_acorn_g32,acorn,ACORN,16,32,16,250,100,0.8364,2155.4,445.21,609.58,738.50,849.42,463.94,1265,1184,6383,17227,23612,12127,11484,0,100,101521.7,30656776,24.6,40
n100k_d128_l2,100000,128,l2,random,0.5000,0.5000,50000,A_std_standard,std,STANDARD,16,1,32,500,100,0.9939,2085.2,486.67,533.21,565.75,586.33,479.58,2042,2042,2042,0,2042,0,0,508,100,11604.8,14033032,24.6,32
n100k_d128_l2,100000,128,l2,random,0.5000,0.5000,50000,B_std_acorn1,std,ACORN,16,1,32,500,100,0.9847,594.5,1627.83,2006.00,2812.75,3363.58,1681.97,1347,1243,12418,160599,173019,89175,83844,0,100,11604.8,14033032,24.6,32
n100k_d128_l2,100000,128,l2,random,0.5000,0.5000,50000,D_large24_standard,large,STANDARD,24,1,48,500,100,0.9999,2048.9,486.38,561.12,633.46,696.96,488.07,2079,2079,2079,0,2079,0,0,507,100,10822.2,20424136,30.6,48
n100k_d128_l2,100000,128,l2,random,0.5000,0.5000,50000,E_large24_acorn1,large,ACORN,24,1,48,500,100,0.9600,433.4,2291.62,2550.42,3070.75,3169.46,2307.17,1344,1211,15649,260445,276096,141929,134167,0,100,10822.2,20424136,30.6,48
n100k_d128_l2,100000,128,l2,random,0.5000,0.5000,50000,D_large48_standard,large,STANDARD,48,1,96,500,100,1.0000,2023.9,494.25,553.62,583.67,630.38,494.09,2168,2168,2168,0,2168,0,0,505,100,10314.6,39618184,36.1,96
n100k_d128_l2,100000,128,l2,random,0.5000,0.5000,50000,E_large48_acorn1,large,ACORN,48,1,96,500,100,1.0000,303.2,3284.00,3610.21,3650.21,3778.75,3297.86,1733,1531,19114,415180,434295,221947,212348,0,100,10314.6,39618184,36.1,96
n100k_d128_l2,100000,128,l2,random,0.5000,0.5000,50000,C_acorn_g4,acorn,ACORN,16,4,16,500,100,0.8164,1195.9,847.12,947.42,1016.04,1094.00,836.19,1110,1020,12268,41033,53302,27469,25832,0,100,12923.4,18532104,24.5,40
n100k_d128_l2,100000,128,l2,random,0.5000,0.5000,50000,C_acorn_g8,acorn,ACORN,16,8,16,500,100,0.8780,1166.6,857.33,984.50,1071.88,1102.50,857.18,1115,1023,12357,41824,54183,27864,26319,0,100,20867.5,20264200,24.6,40
n100k_d128_l2,100000,128,l2,random,0.5000,0.5000,50000,C_acorn_g16,acorn,ACORN,16,16,16,500,100,0.9301,1139.2,863.96,1046.33,1780.50,1783.75,877.78,1169,1077,12574,42518,55093,28395,26698,0,100,39343.5,23728392,24.6,40
n100k_d128_l2,100000,128,l2,random,0.5000,0.5000,50000,C_acorn_g32,acorn,ACORN,16,32,16,500,100,0.8574,1097.8,887.38,1174.46,1385.79,1467.88,910.95,1310,1229,12759,42807,55567,28617,26949,0,100,101521.7,30656776,24.6,40
n100k_d128_l2,100000,128,l2,random,0.2500,0.2500,25000,F_exact,exact,EXACT,16,0,0,0,10,1.0000,406.8,2422.29,2763.38,2981.92,4029.38,2457.93,25000,0,0,0,100000,0,0,0,10,0.0,0,0.0,0
n100k_d128_l2,100000,128,l2,random,0.2500,0.2500,25000,A_std_standard,std,STANDARD,16,1,32,50,10,0.8740,12716.3,73.62,152.83,209.75,229.04,78.64,1035,1035,1035,0,1035,0,0,59,10,11604.8,14033032,24.6,32
n100k_d128_l2,100000,128,l2,random,0.2500,0.2500,25000,B_std_acorn1,std,ACORN,16,1,32,50,10,0.8960,4340.8,218.42,331.12,383.71,660.04,230.37,689,559,1186,19957,21144,5771,15372,0,10,11604.8,14033032,24.6,32
n100k_d128_l2,100000,128,l2,random,0.2500,0.2500,25000,D_large24_standard,large,STANDARD,24,1,48,50,10,0.9370,12080.0,82.25,96.58,115.25,174.38,82.78,1218,1218,1218,0,1218,0,0,57,10,10822.2,20424136,30.6,48
n100k_d128_l2,100000,128,l2,random,0.2500,0.2500,25000,E_large24_acorn1,large,ACORN,24,1,48,50,10,0.9500,3242.4,306.21,366.21,494.75,564.62,308.41,683,519,1531,35162,36695,9863,26831,0,10,10822.2,20424136,30.6,48
n100k_d128_l2,100000,128,l2,random,0.2500,0.2500,25000,D_large48_standard,large,STANDARD,48,1,96,50,10,0.9470,11132.3,91.17,105.58,107.62,129.54,89.83,1438,1438,1438,0,1438,0,0,56,10,10314.6,39618184,36.1,96
n100k_d128_l2,100000,128,l2,random,0.2500,0.2500,25000,E_large48_acorn1,large,ACORN,48,1,96,50,10,0.9900,2139.9,471.79,540.96,621.00,663.54,467.30,801,557,2026,63109,65137,17401,47735,0,10,10314.6,39618184,36.1,96
n100k_d128_l2,100000,128,l2,random,0.2500,0.2500,25000,C_acorn_g4,acorn,ACORN,16,4,16,50,10,0.6920,9727.0,105.08,124.29,147.71,152.17,102.81,448,373,1490,4956,6448,1723,4724,0,10,12923.4,18532104,24.5,40
n100k_d128_l2,100000,128,l2,random,0.2500,0.2500,25000,C_acorn_g8,acorn,ACORN,16,8,16,50,10,0.7400,9820.4,103.42,121.67,130.67,133.58,101.83,493,414,1505,4649,6156,1681,4474,0,10,20867.5,20264200,24.6,40
n100k_d128_l2,100000,128,l2,random,0.2500,0.2500,25000,C_acorn_g16,acorn,ACORN,16,16,16,50,10,0.7600,9797.7,103.62,122.08,126.50,133.71,102.06,495,415,1509,4699,6210,1695,4514,0,10,39343.5,23728392,24.6,40
n100k_d128_l2,100000,128,l2,random,0.2500,0.2500,25000,C_acorn_g32,acorn,ACORN,16,32,16,50,10,0.5690,9596.4,96.96,167.12,188.17,211.17,104.21,544,471,1527,4954,6482,1806,4676,0,10,101521.7,30656776,24.6,40
n100k_d128_l2,100000,128,l2,random,0.2500,0.2500,25000,A_std_standard,std,STANDARD,16,1,32,100,10,0.9590,7447.7,127.62,199.88,254.62,413.25,134.27,1455,1455,1455,0,1455,0,0,108,10,11604.8,14033032,24.6,32
n100k_d128_l2,100000,128,l2,random,0.2500,0.2500,25000,B_std_acorn1,std,ACORN,16,1,32,100,10,0.9360,2195.9,436.71,694.54,888.54,921.75,455.40,720,589,2579,47687,50267,13732,36534,0,10,11604.8,14033032,24.6,32
n100k_d128_l2,100000,128,l2,random,0.2500,0.2500,25000,D_large24_standard,large,STANDARD,24,1,48,100,10,0.9940,7675.3,130.79,149.79,170.42,187.79,130.29,1638,1638,1638,0,1638,0,0,107,10,10822.2,20424136,30.6,48
n100k_d128_l2,100000,128,l2,random,0.2500,0.2500,25000,E_large24_acorn1,large,ACORN,24,1,48,100,10,0.9500,1649.8,592.50,795.50,847.17,867.38,606.13,693,530,3215,78228,81445,21887,59558,0,10,10822.2,20424136,30.6,48
n100k_d128_l2,100000,128,l2,random,0.2500,0.2500,25000,D_large48_standard,large,STANDARD,48,1,96,100,10,0.9900,7215.6,141.08,158.79,226.46,230.92,138.59,1819,1819,1819,0,1819,0,0,106,10,10314.6,39618184,36.1,96
n100k_d128_l2,100000,128,l2,random,0.2500,0.2500,25000,E_large48_acorn1,large,ACORN,48,1,96,100,10,1.0000,1180.5,843.58,952.79,1080.25,1247.29,847.08,829,585,4085,130345,134431,35940,98491,0,10,10314.6,39618184,36.1,96
n100k_d128_l2,100000,128,l2,random,0.2500,0.2500,25000,C_acorn_g4,acorn,ACORN,16,4,16,100,10,0.7230,4220.2,209.17,336.75,527.67,2729.29,236.96,507,432,2690,10725,13417,3621,9795,0,10,12923.4,18532104,24.5,40
n100k_d128_l2,100000,128,l2,random,0.2500,0.2500,25000,C_acorn_g8,acorn,ACORN,16,8,16,100,10,0.7600,4702.1,221.04,248.04,251.33,255.54,212.67,555,476,2738,10553,13293,3645,9647,0,10,20867.5,20264200,24.6,40
n100k_d128_l2,100000,128,l2,random,0.2500,0.2500,25000,C_acorn_g16,acorn,ACORN,16,16,16,100,10,0.7920,4663.1,213.46,318.04,366.04,386.21,214.45,568,488,2763,10662,13427,3676,9750,0,10,39343.5,23728392,24.6,40
n100k_d128_l2,100000,128,l2,random,0.2500,0.2500,25000,C_acorn_g32,acorn,ACORN,16,32,16,100,10,0.6070,5071.9,189.12,292.38,311.08,342.04,197.16,625,552,2786,10777,13564,3769,9795,0,10,101521.7,30656776,24.6,40
n100k_d128_l2,100000,128,l2,random,0.2500,0.2500,25000,A_std_standard,std,STANDARD,16,1,32,250,10,0.9880,4076.4,247.96,274.88,345.67,361.12,245.31,1904,1904,1904,0,1904,0,0,258,10,11604.8,14033032,24.6,32
n100k_d128_l2,100000,128,l2,random,0.2500,0.2500,25000,B_std_acorn1,std,ACORN,16,1,32,250,10,0.9460,1025.6,935.38,1261.46,1385.17,1761.21,975.00,737,606,6494,125875,132370,36121,96249,0,10,11604.8,14033032,24.6,32
n100k_d128_l2,100000,128,l2,random,0.2500,0.2500,25000,D_large24_standard,large,STANDARD,24,1,48,250,10,1.0000,3920.2,255.50,310.92,374.04,434.17,255.09,2001,2001,2001,0,2001,0,0,257,10,10822.2,20424136,30.6,48
